Filename	Word-Index	Word	Phoneme-Index	Phoneme	Consonant_Duration	Closure_Duration	Noise_Duration	Manner	Voicing	Place	Sibilance	Posteriority	Sys_Name	Context	Sys_Quality_BL	Sys_Quality	Sys_Family	Sys_CrossType
booksent_2013_0084	16	laces	2	S	100.0	0.0	100.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0084	2	mother	2	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0084	4	recovering	4	V	70.0	0.0	70.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0084	8	full	0	F	110.0	0.0	110.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0085	0	the	0	DH	100.0	0.0	100.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0085	12	gathered	2	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0085	14	her	0	HH	90.0	0.0	90.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0085	15	face	0	F	130.0	0.0	130.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0085	6	her	0	HH	80.0	0.0	80.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0085	7	veins	0	V	90.0	0.0	90.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	0	he	0	HH	90.0	0.0	90.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	11	over	1	V	40.0	0.0	40.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	12	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	16	his	0	HH	100.0	0.0	100.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	2	aside	1	S	90.0	0.0	90.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	3	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	5	soft	0	S	190.0	0.0	190.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	6	fan	0	F	90.0	0.0	90.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0087	0	she	0	SH	140.0	0.0	140.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0087	10	her	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0087	11	face	0	F	100.0	0.0	100.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0087	12	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0087	2	motionless	2	SH	80.0	0.0	80.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0087	5	riveted	2	V	40.0	0.0	40.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0087	7	her	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	0	he	0	HH	80.0	0.0	80.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	13	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	14	hand	0	HH	80.0	0.0	80.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	16	from	0	F	70.0	0.0	70.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	17	him	0	HH	30.0	0.0	30.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	4	loosened	2	S	80.0	0.0	80.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	5	her	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	6	fingers	0	F	90.0	0.0	90.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	7	from	0	F	50.0	0.0	50.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	9	his	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	0	she	0	SH	120.0	0.0	120.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	10	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	11	shelf	0	SH	90.0	0.0	90.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	12	she	0	SH	50.0	0.0	50.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	17	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	21	filled	0	F	70.0	0.0	70.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	2	some	0	S	70.0	0.0	70.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	9	from	0	F	40.0	0.0	40.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0090	11	the	0	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0090	14	somewhat	0	S	110.0	0.0	110.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0090	15	faded	0	F	100.0	0.0	100.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0090	18	washings	2	SH	130.0	0.0	130.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	0	within	2	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	11	city	0	S	110.0	0.0	110.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	12	her	0	HH	90.0	0.0	90.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	13	silver	0	S	210.0	0.0	210.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	14	shoes	0	SH	140.0	0.0	140.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	18	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	19	hard	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	2	short	0	SH	120.0	0.0	120.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	4	she	0	SH	80.0	0.0	80.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	9	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	0	there	0	DH	80.0	0.0	80.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	10	far	0	F	120.0	0.0	120.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	12	she	0	SH	80.0	0.0	80.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	13	saw	0	S	90.0	0.0	90.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	17	high	0	HH	80.0	0.0	80.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	23	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	25	from	0	F	50.0	0.0	50.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	26	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	6	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	7	fence	0	F	110.0	0.0	110.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	0	there	0	DH	90.0	0.0	90.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	10	farther	0	F	90.0	0.0	90.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	11	they	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	13	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	18	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	3	houses	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	3	houses	2	S	70.0	0.0	70.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	9	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0094	10	they	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0094	11	found	0	F	120.0	0.0	120.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0094	12	themselves	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0094	16	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0094	4	so	0	S	120.0	0.0	120.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0094	5	the	0	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0094	7	faded	0	F	110.0	0.0	110.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	13	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	18	she	0	SH	130.0	0.0	130.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	1	she	0	SH	80.0	0.0	80.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	22	hear	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	2	had	0	HH	40.0	0.0	40.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	3	finished	0	F	60.0	0.0	60.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	4	her	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0096	12	he	0	HH	40.0	0.0	40.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0096	14	perfectly	2	F	40.0	0.0	40.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0096	15	motionless	2	SH	100.0	0.0	100.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0096	18	he	0	HH	30.0	0.0	30.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0096	1	head	0	HH	40.0	0.0	40.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0096	9	his	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	12	so	0	S	160.0	0.0	160.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	14	that	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	15	soon	0	S	110.0	0.0	110.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	16	he	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	19	passage	2	S	100.0	0.0	100.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	1	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	21	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	4	set	0	S	100.0	0.0	100.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	8	his	0	HH	40.0	0.0	40.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	12	another	3	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	15	herself	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	15	herself	2	S	100.0	0.0	100.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	20	the	0	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	2	her	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	5	that	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	6	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	10	some	0	S	130.0	0.0	130.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	13	hidden	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	15	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	3	then	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	4	there	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	9	from	0	F	70.0	0.0	70.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	11	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	14	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	16	fell	0	F	70.0	0.0	70.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	17	over	1	V	50.0	0.0	50.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	19	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	2	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	4	surprise	0	S	90.0	0.0	90.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	5	he	0	HH	150.0	0.0	150.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	9	impression	5	SH	100.0	0.0	100.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	12	go	0	G	100.0	50000.0	50.0	Stop	Voiced	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	13	to	0	T	60.0	26000.0	34.0	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	2	be	0	B	40.0	26000.0	14.0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	3	time	0	T	140.0	59000.0	81.0	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	5	to	0	T	70.0	35000.0	35.0	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	8	before	0	B	60.0	53000.0	7.0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	0	david	0	D	120.0	95000.0	25.0	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	13	occasion	1	K	100.0	50000.0	50.0	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	2	to	0	T	50.0	14000.0	36.0	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	4	could	0	K	70.0	56000.0	14.0	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0003	10	before	0	B	60.0	41000.0	19.0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0003	11	but	0	B	70.0	38000.0	32.0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0004	10	negative	2	G	50.0	44000.0	6.0	Stop	Voiced	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0004	10	negative	4	T	90.0	32000.0	58.0	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0005	17	again	1	G	90.0	44000.0	46.0	Stop	Voiced	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0005	19	to	0	T	70.0	32000.0	38.0	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0005	6	passed	0	P	90.0	53000.0	37.0	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0005	7	between	0	B	40.0	17000.0	23.0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	10	take	0	T	100.0	38000.0	62.0	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	2	already	4	D	50.0	35000.0	15.0	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	3	got	0	G	80.0	41000.0	39.0	Stop	Voiced	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	4	back	0	B	110.0	83000.0	27.0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	6	gaiety	0	G	110.0	77000.0	33.0	Stop	Voiced	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	6	gaiety	3	T	130.0	44000.0	86.0	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	8	appeared	1	P	80.0	56000.0	24.0	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	9	to	0	T	40.0	2000.0	38.0	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0007	0	prepared	3	P	70.0	38000.0	32.0	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0007	16	betrayal	0	B	60.0	53000.0	7.0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0007	4	guard	0	G	90.0	56000.0	34.0	Stop	Voiced	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0007	7	pursuit	0	P	70.0	44000.0	26.0	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0008	14	hideous	2	D	70.0	47000.0	23.0	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0008	1	could	0	K	50.0	26000.0	24.0	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0009	17	day	0	D	70.0	35000.0	35.0	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0009	20	done	0	D	80.0	20000.0	60.0	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0010	20	baffled	0	B	100.0	77000.0	23.0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
