"Filename"	"Word.Index"	"Word"	"Phoneme.Index"	"Phoneme"	"Manner"	"Voicing"	"Place"	"Sibilance"	"Posteriority"	"Sys_Name"	"Context"	"Sys_Quality_BL"	"Sys_Quality"	"Sys_Family"	"Sys_CrossType"	"UnID"	"Consonant_Duration"	"Closure_Duration"	"Noise_Duration"	"RMS_Amplitude"	"Burst_Amplitude"	"Peak_Presence"	"Peak.Amplitude"	"Peak.Frequency"	"Dyn.Amplitude"	"Spectral.Tilt"	"Spectral.Shape"	"Sys.Fam"	"Sys.Name"	"Sys.Qual"	"Sys.Fam.CrossType"
"booksent_2013_0048"	18	"courtesies"	4	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-18-courtesies-4-S-Z"	100	0	100	62.05318	0	0	89.88	6156.25	27.26	26.33	7.14	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	19	"too"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0048-19-too-0-T-A"	90	38000	52	50.90046	58.02	1	57.55	4156.25	9.89	8.58	8.43	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0048"	19	"too"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-19-too-0-T-Q"	110	38000	72	48.863968	55.43	1	55.4	4062.5	7.35	2.48	8.19	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	19	"too"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-19-too-0-T-R"	100	44000	56	47.04542	56.5	1	50.46	4093.75	1.62	-1.2	8.55	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	19	"too"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-19-too-0-T-Y"	90	44000	46	49.904778	56.48	1	57.15	4125	10.14	1.02	9.22	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	19	"too"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-19-too-0-T-Z"	90	41000	49	49.73051	56.67	1	56.13	5000	11.28	1.99	7.76	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	1	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0048-1-mother-2-DH-A"	70	0	70	59.64659	0	0	70.98	1687.5	-7.13	-10.09	-2.06	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0048"	1	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-1-mother-2-DH-Q"	60	0	60	62.583244	0	0	82.39	593.75	-3.73	-25.54	2.74	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	1	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-1-mother-2-DH-R"	50	0	50	58.78143	0	0	73.77	1750	-8.44	-15.94	6.12	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	1	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-1-mother-2-DH-Y"	70	0	70	61.021236	0	0	81.24	562.5	-2.73	-27.82	4.03	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	1	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-1-mother-2-DH-Z"	60	0	60	66.12824	0	0	85.06	562.5	-8	-25.83	0.44	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	2	"stood"	1	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0048-2-stood-1-T-A"	80	35000	45	53.477543	56.47	1	58.47	4218.75	9.03	3.63	5.62	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0048"	3	"courtesying"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0048-3-courtesying-0-K-A"	130	44000	86	47.993435	58.37	1	53.84	1906.25	0	-12.99	7.23	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0048"	3	"courtesying"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-3-courtesying-0-K-Q"	90	38000	52	40.187508	55.84	1	48.28	1187.5	0	-16.63	-3.37	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	3	"courtesying"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-3-courtesying-0-K-R"	100	53000	47	44.48597	55.31	1	46.95	1375	0	-14.61	0.79	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	3	"courtesying"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-3-courtesying-0-K-Y"	120	110000	10	65.57117	55.87	1	85.3	625	-3.57	-23.21	-8.08	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	3	"courtesying"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-3-courtesying-0-K-Z"	90	35000	55	44.95278	56.13	1	53.2	1250	0	-17.64	-1.67	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	3	"courtesying"	2	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0048-3-courtesying-2-T-A"	30	17000	13	35.23365	41.2264709472656	0	42.41	6562.5	4.49	4.14	5.96	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0048"	3	"courtesying"	2	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-3-courtesying-2-T-Q"	100	50000	50	52.22274	58.24	1	59.3	4156.25	8.65	2.44	8.78	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	3	"courtesying"	2	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-3-courtesying-2-T-R"	90	56000	34	50.99485	57.37	1	54.49	4375	7.78	3.4	8.81	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	3	"courtesying"	2	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-3-courtesying-2-T-Y"	90	38000	52	50.937218	56.3	1	57.87	4312.5	11.17	2.79	7.42	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	3	"courtesying"	2	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-3-courtesying-2-T-Z"	90	50000	40	52.34543	57.25	1	59.63	5218.75	10.08	1.48	7.02	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	3	"courtesying"	4	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0048-3-courtesying-4-S-A"	140	0	140	67.243195	0	0	88.85	7500	23.32	37.39	3.03	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0048"	3	"courtesying"	4	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-3-courtesying-4-S-Q"	130	0	130	63.377758	0	0	91.2	5937.5	32.43	25.97	5.52	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	3	"courtesying"	4	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-3-courtesying-4-S-R"	120	0	120	62.48604	0	0	88.46	6062.5	21.17	20.58	7.43	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	3	"courtesying"	4	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-3-courtesying-4-S-Y"	130	0	130	64.647285	0	0	91.46	6187.5	28.56	22.42	5.56	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	3	"courtesying"	4	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-3-courtesying-4-S-Z"	100	0	100	64.20614	0	0	93.11	5968.75	29.74	24.58	6.82	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	7	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0048-7-the-0-DH-A"	40	0	40	50.973854	0	0	66.29	3062.5	-0.67	-8.77	2.85	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0048"	7	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-7-the-0-DH-Q"	30	0	30	64.4399	0	0	78.57	656.25	-7.65	-19.95	2.32	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	7	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-7-the-0-DH-R"	30	0	30	67.27505	0	0	81.05	562.5	-10.54	-18.26	4.67	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	7	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-7-the-0-DH-Y"	30	0	30	68.7023	0	0	80.44	1812.5	-17.67	-20.86	1.76	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	7	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-7-the-0-DH-Z"	30	0	30	67.2126	0	0	81.3	1750	-5.04	-19.61	2.36	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	8	"children"	0	"CH"	"Affricate"	"Voiceless"	"Postalveolar"	"0"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0048-8-children-0-CH-A"	140	38000	102	54.15668	57.17	1	60.76	3062.5	12.91	10.57	8.67	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0048"	8	"children"	0	"CH"	"Affricate"	"Voiceless"	"Postalveolar"	"0"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-8-children-0-CH-Q"	120	32000	88	54.144547	55.08	1	58.82	3031.25	12.87	7.11	11.11	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	8	"children"	0	"CH"	"Affricate"	"Voiceless"	"Postalveolar"	"0"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0048-8-children-0-CH-R"	110	29000	81	51.884018	56.47	1	57.33	3156.25	8.55	4.55	9.04	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0048"	8	"children"	0	"CH"	"Affricate"	"Voiceless"	"Postalveolar"	"0"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-8-children-0-CH-Y"	110	23000	87	55.307144	55.78	1	60.7	3156.25	12.96	7.11	11.18	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0048"	8	"children"	0	"CH"	"Affricate"	"Voiceless"	"Postalveolar"	"0"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0048-8-children-0-CH-Z"	130	35000	95	54.245766	57.01	1	58.28	2906.25	7.66	3.03	11.25	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	0	"cedric"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0050-0-cedric-0-S-A"	180	0	180	69.25576	0	0	95.89	7250	32.33	38.37	-0.61	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0050"	0	"cedric"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-0-cedric-0-S-Q"	140	0	140	64.12076	0	0	90.16	5437.5	28.83	30.76	7.43	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	0	"cedric"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-0-cedric-0-S-R"	160	0	160	61.10432	0	0	88.58	5437.5	30.04	24.54	8.58	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	0	"cedric"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-0-cedric-0-S-Y"	150	0	150	60.67766	0	0	87.89	6125	25.25	28.7	8.5	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	0	"cedric"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-0-cedric-0-S-Z"	160	0	160	61.710056	0	0	88.89	5500	29.05	29.43	7.52	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	11	"stately"	1	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0050-11-stately-1-T-A"	80	38000	42	48.96255	55.11	1	52.93	4281.25	8.2	-0.8	5.83	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0050"	13	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0050-13-their-0-DH-A"	30	0	30	66.794556	0	0	77.85	562.5	-8.85	-14.11	1.32	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0050"	13	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-13-their-0-DH-Q"	60	0	60	60.94	0	0	79.24	4656.25	8.34	-2.91	10.55	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	13	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-13-their-0-DH-R"	30	0	30	71.999084	0	0	90.86	562.5	-2.2	-20.05	6	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	13	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-13-their-0-DH-Y"	30	0	30	67.59247	0	0	80.88	1968.75	-9.91	-21.04	2.04	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	13	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-13-their-0-DH-Z"	30	0	30	68.11299	0	0	86.17	1812.5	-4.9	-22.43	5.37	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	14	"branches"	4	"CH"	"Affricate"	"Voiceless"	"Postalveolar"	"0"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0050-14-branches-4-CH-A"	80	2000	78	55.320423	66.3	1	57.53	2937.5	7.26	6.98	7.37	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0050"	16	"so"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0050-16-so-0-S-A"	160	0	160	67.622734	0	0	90.87	7343.75	30.66	36.44	-0.62	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0050"	16	"so"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-16-so-0-S-Q"	250	0	250	64.02076	0	0	84.24	5406.25	9.03	6.15	3.26	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	16	"so"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-16-so-0-S-R"	130	0	130	62.917164	0	0	88.03	5437.5	21.27	16.9	7.09	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	16	"so"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-16-so-0-S-Y"	150	0	150	66.99645	0	0	91.92	5625	28.81	24.54	8.14	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	16	"so"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-16-so-0-S-Z"	160	0	160	61.5487	0	0	89.99	5968.75	24.4	22.98	8.22	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	18	"down"	0	"D"	"Stop"	"Voiced"	"Alveolar"	"0"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0050-18-down-0-D-A"	110	71000	39	50.3881	57.17	1	51.97	3156.25	-2.14	-11.3	2.64	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0050"	18	"down"	0	"D"	"Stop"	"Voiced"	"Alveolar"	"0"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-18-down-0-D-Q"	90	62000	28	53.30414	58.75	1	56.19	562.5	0	-13.23	5.19	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	18	"down"	0	"D"	"Stop"	"Voiced"	"Alveolar"	"0"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-18-down-0-D-R"	90	53000	37	51.016514	59.89	1	61.84	1968.75	0	-14.99	6.76	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	18	"down"	0	"D"	"Stop"	"Voiced"	"Alveolar"	"0"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-18-down-0-D-Y"	80	44000	36	54.15515	57.76	1	59.42	1875	0	-16.1	4.31	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	18	"down"	0	"D"	"Stop"	"Voiced"	"Alveolar"	"0"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-18-down-0-D-Z"	80	41000	39	50.57084	56.19	1	56.77	1968.75	0	-15.79	3.92	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	1	"had"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0050-1-had-0-HH-A"	50	0	50	62.94507	0	0	80.6	3062.5	7.96	-5.95	10.8	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0050"	1	"had"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-1-had-0-HH-Q"	60	0	60	61.697025	0	0	77.12	2093.75	7.75	-8.51	13.54	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	1	"had"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-1-had-0-HH-R"	50	0	50	58.99562	0	0	76.19	2093.75	0.74	-16.05	15.04	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	1	"had"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-1-had-0-HH-Y"	50	0	50	59.674763	0	0	81.48	2937.5	12.62	-10.44	15.18	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	1	"had"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-1-had-0-HH-Z"	40	0	40	59.519234	0	0	76.51	3062.5	7.5	-16.86	12.8	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	20	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0050-20-their-0-DH-A"	40	0	40	50.251614	0	0	68.8	593.75	-18.85	-11.99	-0.5	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0050"	20	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-20-their-0-DH-Q"	30	0	30	56.909462	0	0	79.86	593.75	-3.58	-23.61	-3	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	20	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-20-their-0-DH-R"	40	0	40	56.79353	0	0	75.11	1812.5	-3.72	-17.53	3.09	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	20	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-20-their-0-DH-Y"	40	0	40	52.751266	0	0	69.37	687.5	-13.3	-20.25	0.77	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	20	"their"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-20-their-0-DH-Z"	30	0	30	62.26186	0	0	78.83	1781.25	-6.8	-19.85	-0.41	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0050"	2	"never"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0050-2-never-2-V-A"	70	0	70	50.156967	0	0	64.01	1187.5	0	-9.9	2.39	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0050"	2	"never"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-2-never-2-V-Q"	60	0	60	49.17677	0	0	66.88	1375	-7.57	-21.41	2.21	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	2	"never"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0050-2-never-2-V-R"	60	0	60	50.262657	0	0	67.27	1593.75	0	-13.33	7.28	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0050"	2	"never"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0050-2-never-2-V-Y"	40	0	40	53.35399	0	0	72.55	593.75	-6.11	-20.56	1.6	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
