Filename	Word-Index	Word	Phoneme-Index	Phoneme	RMS_Amplitude	Burst_Amplitude	Peak_Presence	Manner	Voicing	Place	Sibilance	Posteriority	Sys_Name	Context	Sys_Quality_BL	Sys_Quality	Sys_Family	Sys_CrossType
booksent_2013_0092	17	high	0	HH	61.63428	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0020	3	think	0	TH	56.627804	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0040	21	living	2	V	60.03542	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0027	18	the	0	DH	52.62223	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0099	0	but	0	B	31.818634	36.79	1	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0018	7	catherine	2	TH	60.44553	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0073	15	seemed	0	S	64.582954	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0050	0	cedric	0	S	60.67766	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0022	15	carried	0	K	49.028873	57.57	1	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0073	11	visitor	0	V	52.67739	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0061	15	this	0	DH	58.04107	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0050	3	seen	0	S	66.17184	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0040	13	she	0	SH	80.376625	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0018	20	her	0	HH	68.285934	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0005	10	that	0	DH	54.153603	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0047	12	noble	2	B	60.860756	56.78	1	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0036	8	do	0	D	52.354153	57.22	1	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0058	6	though	0	DH	40.611515	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0028	15	anything	3	TH	53.33452	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0018	29	together	2	G	48.72938	55.59	1	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0038	12	the	0	DH	68.66057	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	22	keep	0	K	46.07376	55.87	1	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	7	from	0	F	57.879303	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0076	26	held	0	HH	58.535797	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0037	16	the	0	DH	64.35937	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0076	11	the	0	DH	72.66602	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0056	19	thunderstorm	0	TH	53.97135	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0061	22	first	0	F	56.4159	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0069	2	him	0	HH	61.254402	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	17	toto	0	T	47.84523	56.62	1	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0061	25	sat	0	S	68.866844	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0070	18	revenge	2	V	47.12245	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0011	4	however	3	V	50.651424	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0034	2	that	0	DH	64.7109	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0055	21	her	0	HH	47.304867	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0014	10	towards	0	T	47.230247	56.63	1	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	8	obediently	3	D	55.831226	56.13	1	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0060	18	very	0	V	59.139362	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0046	0	he	0	HH	38.379536	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0057	15	full	0	F	53.16522	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0055	18	voice	0	V	45.525246	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0085	14	her	0	HH	56.077614	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	12	another	3	DH	64.10015	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0058	13	come	0	K	48.081326	56.48	1	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0012	2	soon	0	S	68.82748	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0077	0	she	0	SH	60.922188	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0019	11	during	0	D	57.52883	58.7	1	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0072	15	joke	0	JH	52.12634	55.2	1	Affricate	Voiced	Postalveolar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0058	4	to	0	T	52.28314	56.12	1	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0056	6	the	0	DH	62.65396	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0047	4	his	0	HH	59.180393	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0083	8	their	0	DH	70.244934	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0084	8	full	0	F	55.72674	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	12	tin	0	T	50.07476	58.17	1	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	5	the	0	DH	50.278927	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0064	20	hatter	0	HH	60.274082	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0027	9	till	0	T	50.07587	57.37	1	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0076	18	her	0	HH	53.393166	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0073	4	case	0	K	48.438217	57.13	1	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0050	13	their	0	DH	67.59247	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0038	22	things	0	TH	63.99781	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0070	5	dulling	0	D	52.643368	57.1	1	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	8	the	0	DH	57.65359	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0018	29	together	4	DH	49.109833	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0018	25	than	0	DH	52.575245	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	0	she	0	SH	56.75999	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0084	19	couch	0	K	47.085136	55.5	1	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0087	6	upon	1	P	49.646328	56.38	1	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0033	5	chamber	0	CH	52.562916	56.67	1	Affricate	Voiceless	Postalveolar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0029	8	roger	2	JH	51.19718	56.87	1	Affricate	Voiced	Postalveolar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0003	2	her	0	HH	64.74856	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0023	18	subject	0	S	64.54587	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0027	2	her	0	HH	60.26168	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	18	tiptoes	0	T	50.96049	56.97	1	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0047	7	never	2	V	60.840607	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0038	13	banks	0	B	56.248947	57.42	1	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0042	0	he	0	HH	41.104202	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0019	19	had	0	HH	56.428303	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0008	14	hideous	2	D	56.78619	57.38	1	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0044	19	just	0	JH	51.883625	56.75	1	Affricate	Voiced	Postalveolar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0013	13	her	0	HH	53.82915	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0066	3	to	0	T	54.857254	59.95	1	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0035	9	the	0	DH	63.101578	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	25	from	0	F	52.697575	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0083	5	to	0	T	51.99892	57.52	1	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0073	9	to	0	T	55.24476	58.16	1	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0041	22	do	0	D	51.41949	56.87	1	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0007	7	pursuit	0	P	48.57002	56.8	1	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0041	25	his	0	HH	61.41908	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0061	18	the	0	DH	56.008507	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0038	16	turbid	2	B	60.597233	55.54	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0038	12	the	0	DH	67.84892	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0046	25	occurred	1	K	46.46626	55.71	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0058	6	though	0	DH	50.05823	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0075	0	the	0	DH	36.941395	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0048	3	courtesying	0	K	47.993435	58.37	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0089	2	some	0	S	72.77816	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0034	4	to	0	T	52.92355	62.98	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0052	15	ivy	1	V	49.146297	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0017	0	her	0	HH	54.70711	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0048	18	courtesies	2	T	33.194252	38.51	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0055	15	she	0	SH	71.253654	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0089	0	she	0	SH	66.95192	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0010	1	have	0	HH	75.46206	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0012	9	breathing	3	DH	59.811047	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0006	8	appeared	1	P	48.097622	58.36	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0022	12	but	0	B	56.80775	58.98	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0031	13	headstone	0	HH	60.957874	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0035	10	shadowy	0	SH	68.23636	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0019	13	whole	0	HH	66.91074	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0068	7	passion	0	P	47.386013	55.11	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0051	14	then	0	DH	71.34992	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0011	7	that	0	DH	62.783066	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0029	7	preferred	3	F	54.341434	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0020	9	fancy	0	F	65.67405	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0007	7	pursuit	2	S	70.344536	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0092	5	beyond	0	B	53.498283	57.47	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0027	19	savory	0	S	62.005623	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0083	13	branches	4	CH	54.722477	63.61	1	Affricate	Voiceless	Postalveolar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0033	12	evidently	1	V	50.510456	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0012	8	still	1	T	55.50704	55.11	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0017	9	expressions	6	SH	77.899055	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0069	0	she	0	SH	62.72898	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0091	9	the	0	DH	66.03523	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0010	2	likened	2	K	53.739532	56.68	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0017	10	within	2	DH	54.747166	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0066	20	she	0	SH	79.81468	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0083	14	shadowed	0	SH	79.92221	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0100	1	to	0	T	56.566612	60.7	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0008	20	undaunted	2	D	54.459427	59.31	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0086	16	his	0	HH	65.486626	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0048	17	little	2	T	50.11672	58.02	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0013	1	could	0	K	50.22829	55.54	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0006	16	sufficient	0	S	68.90895	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0078	4	shoes	0	SH	79.85708	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0076	8	tea	0	T	51.873806	55.05	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0073	4	case	0	K	48.575565	57.16	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0005	15	foolish	0	F	61.72649	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0002	2	to	0	T	54.970924	59.09	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0014	19	his	0	HH	66.134895	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0035	0	they	0	DH	49.76801	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0090	10	although	2	DH	65.529274	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0045	6	had	0	HH	63.630913	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0021	3	jealous	0	JH	55.105717	57.98	1	Affricate	Voiced	Postalveolar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0095	20	startled	4	T	59.72207	63.48414611816406	0	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0093	20	became	0	B	58.705933	55.18	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0067	15	social	0	S	63.818256	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0028	6	could	0	K	49.82856	52.12	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0055	3	forgotten	0	F	52.039547	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0054	6	seldom	0	S	68.56752	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0051	16	shouted	0	SH	74.710594	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0081	0	then	0	DH	43.565975	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0090	14	somewhat	0	S	66.365875	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0019	8	impossible	2	P	44.454903	58.26	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0036	8	do	0	D	47.982338	57.51	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0051	2	covey	0	K	53.51968	60.24	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0039	19	call	0	K	39.956852	52.59	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0060	18	very	0	V	51.23053	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0048	2	stood	1	T	53.477543	56.47	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0032	9	against	1	G	46.8637	55.22	1	Stop	Voiced	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0012	26	his	0	HH	66.36774	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0091	11	city	2	T	48.767193	56.98	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0076	25	she	0	SH	74.59581	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0040	8	he	0	HH	57.47975	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0075	12	self	0	S	71.300964	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0022	4	approaches	4	CH	53.927197	57.17	1	Affricate	Voiceless	Postalveolar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0007	7	pursuit	0	P	49.552177	57.39	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0003	10	before	0	B	58.34403	56.79	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0057	11	them	0	DH	50.687576	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0040	10	the	0	DH	46.36539	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0008	9	even	1	V	65.833755	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
